help_cat,help_type,loc,loc_extra,nums,per,text,tid,time
OFFER_HELP,OXYGEN_BED,"['govt. hospital', 'wy', 'india']","['govt. hospital', 'wy', 'india']",['1125423514'],[],"DELHI 60 OXYGEN BEDS AVAILABLE Acharyashree Bhikshu Govt. Hospital Contact - 01125423514 aoe (C0) nes ae Verified at 3:00 P.M, 12-05 RESOURCES Boy wD) wy, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:18.478074
OFFER_HELP,OXYGEN,['india'],['india'],[],[],"Oxygen Refilling 24*7 Wey AHMEDABAD UWA NLTN LeU Teal COVID-19 © , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:22.156474
OFFER_HELP,OXYGEN,['india'],['india'],[],[],"Oxygen Refilling 24*7 Wey AHMEDABAD UWA NLTN LeU Teal COVID-19 © , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:24.636694
OFFER_HELP,OXYGEN,"['tharpakhna ranchi', 'india']","['tharpakhna ranchi', 'india']",['+9172770224'],[],"Mob. :7 ence b. N MUKHERJEE ey (a) oe) SHREE LAKSHMI AGENCIES DEALS IN : ALL TYPES OF MEDICAL GASES, EQUIPMENTS AND MEDICAL PRODUCTS. NOTE- HOME SERVICE AVAILABLE ADD: JKHERJEE COMPOUND H.8 ROAD THARPAKHNA RANCHI 834001 MwanK = WEAR AXIS BANK | EMAILID - coolabhijeet0998@qmail.com Oxygen refill Needs 12 to 24hrs for refilling Empty cylinder deposit time - 11am to 1pm, 6pm to 8pm +91 72770 22487 COVID-19 ©... Verified at 11:47 P.M, 11-05 ei India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:28.292130
OFFER_HELP,OXYGEN,"['raya', 'matura']","['raya', 'matura']",['+9181266111'],[],"MATHURA Oxygen refill in Raya, Matura Available at any time for emergency situations +91 81266 11101 -_ COVID-19 -@. . Verified at 12:05 A.M, 12-05 RESOURCES Boy wD) WY, TLE) Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:32.189938
NOT_COVID,OXYGEN_BED,"['naini', 'prayagraj', 'uttar pradesh']","['naini', 'prayagraj', 'uttar pradesh']",['7233881234'],[],"UNA TN| Oy ancl Ew Narayan Gas Service Mewa lal ki bagiya, Naini, Prayagraj, Uttar Pradesh 211008 7233881234 COVID-19 © , RESOURCES @: Verified at 11:04 P.M, 11-05 AID Ace India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:35.019846
OFFER_HELP,OXYGEN_BED,['india'],['india'],[],[],"Hospital Beds PT Lee COVID-19 -@- RESOURCES 4 nT India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:39.090953
OFFER_HELP,OXYGEN_BED,['india'],['india'],[],[],"Hospital Beds PT Lee COVID-19 -@- RESOURCES 4 nT India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:41.121170
OFFER_HELP,OXYGEN_BED,"['satyawati harishchand hospital', 'narela', 'delhi', 'india']","['satyawati harishchand hospital', 'narela', 'delhi', 'india']",['1127787008'],[],"OXYGEN BEDS AVAILABLE Satyawati Harishchand Hospital , Narela, Delhi-110040 Contact - 01127787008 COVID-19 ©... NOT CO ees RESOiD SO: India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:43.632959
OFFER_HELP,OXYGEN_BED,"['hahc hospital', 'hamdard nagar', 'd', 'hamdard nagar', 'new delhi']","['hahc hospital', 'hamdard nagar', 'd', 'hamdard nagar', 'new delhi']",['8588890999'],['ravidas'],"OXYGEN BEDS AVAILABLE HAHC Hospital, Hamdard Nagar Guru Ravidas Marg, Block D, Hamdard Nagar, New Delhi, Delhi 110062 Contact - 8588890999 Verified at 9:42 P.M, 11-05 COVID-19 © | RESOURCES @: ry) Bod India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:46.675969
OFFER_HELP,OXYGEN_BED,"['rathi hospital', 'najafgarh', 'nangloi', '-', 'najafgarh rd', 'pratap vihar', 'ranhola', 'delhi']","['rathi hospital', 'najafgarh', 'nangloi', '-', 'najafgarh rd', 'pratap vihar', 'ranhola', 'delhi']",['9871173355'],[],"OXYGEN BEDS AVAILABLE Rathi Hospital, Najafgarh 3, Nangloi - Najafgarh Rd, Pratap Vihar, Ranhola, Delhi, 110041 Contact - 9871173355 Verified at 9:37 P.M, 11-05 COVID-19 © | RESOURCES 3: ) BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:49.651391
OFFER_HELP,OXYGEN_BED,['india'],['india'],['1125423514'],[],"40 OXYGEN BEDS AVAILABLE Acharyashree Bhikshu Govt. Hospital Contact - 01125423514 Verified at 9:43 P.M, 11-05 COVID-19 -@: . RESOURCES R- 8 nD BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:52.506436
OFFER_HELP,OXYGEN_BED,"['park hospital', 'meera bagh', 'meera enclave', 'outer ring road', 'kashopur', 'new chaukhandi', 'vishnu garden', 'new delhi', 'delhi', 'india']","['park hospital', 'meera bagh', 'meera enclave', 'outer ring road', 'kashopur', 'new chaukhandi', 'vishnu garden', 'new delhi', 'delhi', 'india']",['1145323232'],[],"OXYGEN BEDS AVAILABLE Park Hospital, Meera Bagh Bus Depot, Meera Enclave Outer Ring Road Near Kashopur, New Chaukhandi, Vishnu Garden, New Delhi, Delhi 110018 Contact - 01145323232 Remarks- Accepting patients with 02>90 only COVID-19 ©... NOT CCE Es ih Sanaa Ss India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:55.669644
OFFER_HELP,ICU_BED,"['kedar hospital', 'college', 'nit', 'faridabad', 'haryana', 'india']","['kedar hospital', 'college', 'nit', 'faridabad', 'haryana', 'india']",['9711907803'],[],"ICU beds (without ventilator) and oxygen beds available Kedar Hospital Multispeciality 3B/3, B.P , Near DAV college, NIT., Faridabad, Haryana 121001 Contact: 9711907803 Verified at 9:43 P.M, 11-05 os COVID-19 @ | RESOURCES @: ) Bod India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-15T12:46:58.646043
NOT_COVID,OTHER,[],[],[],[], ,xxxx,2021-05-15T12:47:06.239266
NOT_COVID,OXYGEN,['chandigarh'],['chandigarh'],"['9915023456', '1722643654']",[],"Chandigarh Public Notice HELP US IN REACHING OUT TO CHILDREN WHO HAVE LOST THEIR PARENTS DUE TO COVID19 Immediately Report cases of such children on the following numbers as they need to be placed under care and protection of the State as per provisions laid under Juvenile Justice (Care and Protection of Children) Act, 2015: 1, Child Line : 1098 2.Women &ChildHelpline —: 181, 9915023456 3. District Child Protection Unit : 01722643654 Note Publicizing identity of such children for the purpose of adoption on social media or through any other meansis illegal. Do not promote illegal adoption by directly giving children to any individual/couples /family as it will lead to stringent legal action against youas per Juvenile Justice (careand protection of children) Act 2015. Do not keep any such Child under your custody without informing on above mentioned numbers, Sd/- ",xxxx,2021-05-15T12:47:11.711431
NOT_COVID,OXYGEN_BED,[],[],['8197816939'],['gurugram']," (O Talk to a Doctor, face to face District Administration Gurugram is inviting you to a scheduled Zoom meeting to interact with the Medical team Join online 11 am - 1 pm daily Zoom Meeting ID: 819 7816 9398 | Passcode: 318187 © 1950 |) DistAdminGgm (fi) dhs.idspgrg@hry.nic.in (J @DC_Gurugram ",xxxx,2021-05-15T12:47:15.793832
NOT_COVID,OXYGEN,"['chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'ut chandigarh']","['chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'chandigarh', 'ut chandigarh']",['9888035000'],['chandigarhgarhan'],"CHANDIGARH ADMINISTRATION CHANDIGARH HOUSING BOARD 8, Jan Marg, Sector 9-D, Chandigarh Dated ; 14.05.2021 PRESS RELEASE E-Permit : Oxygen Cylinder for Home The Chandigarh Administration has taken note of the problem being faced by the patients who have been prescribed oxygen at home but they are finding it difficult to get oxygen cylinders from the market. Now the Chandigarh Administration, with the assistance of National Informatics Centre (NIC), has developed a facility where the patients may obtain online e-permit for Oxygen Cylinder. Application for e-permit may be submitted on the website of the Chandigarh Administration from 11.00 am on 15.05.2021 onwards. http://chandigarh.gov.in/health_covid19.htm 2. The following documents are required to be uploaded at the time of making the application: a) Prescription of the Doctor for requirement of oxygen b) Any address proof of Chandigarh 3. Once the application is approved, the applicant will get an intimation, The approval will be valid for two days. Though e-permit may be downloaded from the website yet hard copy is not required and the cylinder (maximum two) may be obtained even on the basis of the approved application number, from the following address: M/s Super Agencies, 40-MW Industrial Area-1 , Chandigarh- 160002 (Mobile No. 9888035000) (E-Mail: superchandigarh@gmail,com| 4, The Charges for Oxygen Cylinders by M/s Super Agencies are as under: a) If having empty Cylinder: ¢ Refilling charges @ Rs. 295/- plus 12% GST, for each 'D' Cylinder. b) If not having empty cylinder: « Refilling charges @ Rs. 295/- plus 12% GST, for each 'D' Cylinder « Security @ Rs. 25,000/- for each empty Cylinder which will be refunded after deduction of rent @ Rs. 100/- per day Ht L- J Yo 204} (Yashp: oan aS ' CEO, Chandigarh Housing Board Nodal Officer for Oxygen Supplies in UT Chandigarh Page Lof 1 ",xxxx,2021-05-15T12:47:24.349622
NOT_COVID,BLOOD,['mancha'],['mancha'],"['+91629053258', '+91833593092', '+91704457118', '+91790874736', '+91907313966', '+91967411826', '+91801323827', '+91983041012', '+91974843442']",[],CITIZENS’ RESPONSE COVID-19 INTERIM RELIEF CENTRE 24x7 Helpline numbers S 7am-10am 7Tpm-l0pm +91 6290532584 +91 8335930925 10am-12pm 10pm-lam +91 7044571185 +91 7908747367 12pm-2pm lam-4am +91 9073139666 +91 9674118269 2pm-4pm 4am-7am +91 8013238275 +91 9830410120 4pm-7pm +91 9748434424 HEDS/Bangla Sanskriti Mancha ,xxxx,2021-05-15T12:47:28.761162
NOT_COVID,OXYGEN_BED,[],[],[],[],DOCTORS ON GALL An initiative by Yuvaa Volunteers where a team of medical professionals will provide free tele-consultations to those in need. Need help? Reach out to us on bit.ly/YVDoctors #YouthFightsCovid ,xxxx,2021-05-15T12:47:33.783528
NOT_COVID,BLOOD,"['mumbai', 'fort /', 'colaba', 'bandra', 'andheri', 'dahisar', 'sion', 'mulund']","['mumbai', 'fort /', 'colaba', 'bandra', 'andheri', 'dahisar', 'sion', 'mulund']",[],[],"@ _, Sunil Chhetri Q ww @chetrisunil11 In Mumbai, COVID19 patients can send complaints of overcharging at private hospitals from Fort/Colaba to Bandra (West and East) on covid19nodal1@mcgm.gov.in Complaints from Andheri to Dahisar and from Sion to Mulund may be sent to covid19nodal2@mcgm.gov.in - CM 10:56 AM - 13/05/21 - Twitter for Android ",xxxx,2021-05-15T12:47:37.743601
NOT_COVID,OXYGEN,[],[],[],[],#©@Y @ElixirindiaOrg U ————9) wos ane F saiedabod CovidSupport We are supporting patients with Oxygen supplies through Cylinders and Concentrators. Oxygen Cylinder Oxygen Concentrator 10 litre Capacity 5 litre per minute N ip Send donations via http://gujaratcovidsupport.org/donate or Paytm on the above number FROM THE TEAM OF #GUJARATCOVIDSUPPORT ,xxxx,2021-05-15T12:47:41.686163
NOT_COVID,OXYGEN_BED,"['dlf', 'gurugram']","['dlf', 'gurugram']",[],[],"Drive-through COVID vaccination for the 2nd dose of #Covishield (45+ age group) at DLF City Centre Mall Gurugram, tomorrow i.e. 14 May 2021 from 10 am onwards. 200 slots will be available, on a first come first serve basis ",xxxx,2021-05-15T12:47:46.498671
NOT_COVID,OXYGEN_BED,"['dlf', 'gurugram']","['dlf', 'gurugram']",[],[],"Drive-through COVID vaccination for the 2nd dose of #Covishield (45+ age group) at DLF City Centre Mall Gurugram, tomorrow i.e. 14 May 2021 from 10 am onwards. 200 slots will be available, on a first come first serve basis ",xxxx,2021-05-15T12:47:48.804631
NOT_COVID,OXYGEN,"['chandigarh', 'india', 'chandigarh']","['chandigarh', 'india', 'chandigarh']",[],"['amandeep kaur kang', 'covishield']","9 CHANDIGARH, INDIA Naina Mishra Tribune News Service Chandigarh, May 12 The beneficiaries of the new age group (18-45 years) can book a slot from Thursday and obtain the time and place of vaccination through the CoWIN portal. The slots can be booked from 3 pm onwards, officials said. Dr Amandeep Kaur Kang, Director, Health Services, UT, said, “The slots for booking online appointment will be available tomorrow and remain open for the next 15 days. Initially, about 1,000 slots will be visible per day. Depending on the response, the slots may be increased later.” The Central Government has allotted 33,000 vaccines to the UT for persons in the age group of 18-45 years, The consignment of Covishield was received by the UT health authorities today. Eligible beneficiaries will be inoculated from May 14, Walk-in vaccination facility will not be available to the beneficiaries under this age group. ",xxxx,2021-05-15T12:47:55.734658
OFFER_HELP,OXYGEN,['delhi'],['delhi'],"['9999119655', '491999911965']",[],"Oxygen concentrator Contact : 9999119655 a) 4919999119655 mt S T”).—le—7#m ccd Specifications of Oxygen Concentrator Ming can be ate #78 saconipe ayer eration sebtieting me 2028"" ieem fran ote team me mrs ae Home grade 1-7 L 2 pes only Only in Delhi or other states too?? 10:33 am W All India free delivery Okay thank you j6:39 am w Please use information after re-checking it yourself too. ",xxxx,2021-05-15T12:48:01.273925
OFFER_HELP,TESTING,[],[],[],[],"Campsites for Antigen testing Area Oa 1) Badshapur Badshapur ETT Bale h rs) PETE lei ey lature ged) BHANGROLA ie l@a Lire lits i ae ele cy UPHC Chandariok CHANDERLOK ea a tg UPHC Gandhi Nagar PHC Garhi Harsru PHC Gurgaon Village Kasan ORC CLs eee. lige im else): | UPHC Nathupur Pe eee els] UPHC Patel Nagar CUA Ts lg beets UPHC Tigra UPHC Om Nagar Campsites Address VPO Sakatpur Pla tte) KHOTACOLONY Pe Melia mcrae a AUTO STAND BASKHUSLA SU els ae eld M.Kunj society Bhonds! GPS PATHERI THE Residency Sector 62, Gurugram THE CAMELLIAS Chandnager Le Tels ime ams Tulip garden sector 85 PIC edit els] eee Sa) ars ime UC Mea Near Global school Rajiv colony ie as lee coe) SC) eS LLY eee UC awe. lead Block f sheetla colony Bae) PERU eae bd UPHC OMNAGAR ",xxxx,2021-05-15T12:48:08.330893
OFFER_HELP,OXYGEN,[],[],[],[],a2 ae 2X7 ESE Tae Z Oxygen support ry Bi @ Allover Mumbe! ii i @ Free of cost == oF i: i khagna ,xxxx,2021-05-15T12:48:12.200729
NOT_COVID,OTHER,[],[],[],[], ,xxxx,2021-05-15T12:48:20.128463
NOT_COVID,OXYGEN,"['west bengal', ""' s"", 'kolkata', 'rs nightingale hospital', 'shakespeare sarani', 'kolkata', 'alumnorum societas', 'st', '. xavier ’ s collegiate school & nightingale hospital', '.', ""' s collegiate school"", 'wood street', 'kolkata', 'west bengal', 'hungerford street']","['west bengal', ""' s"", 'kolkata', 'rs nightingale hospital', 'shakespeare sarani', 'kolkata', 'alumnorum societas', 'st', '. xavier ’ s collegiate school & nightingale hospital', '.', ""' s collegiate school"", 'wood street', 'kolkata', 'west bengal', 'hungerford street']",['+9199035927'],[],"WEST BENGAL COVID RESOURCES ar (W.B.C.R) St. Xavier's College Autonomous, Kolkata Collegiate rs Nightingale Hospital as Schl & 11 Shakespeare Sarani,Kolkata - 700 071 Alumnorum Societas, St. Xavier’s Collegiate School & Nightingale Hospital Glad to start COVID-19 Sample Collection Centre (For RT-PCR Test) Venue : St. Xavier's Collegiate School (Primary Section) 12A Wood Street, Kolkata, West Bengal - 700016 Time ; 11:00 AM to 01:00 PM (Monday to Saturday) (Entrance - Hungerford Street) For more information, please call : covi-t9 Testing tab & +91 99035 92759 ",xxxx,2021-05-15T12:48:25.029920
NOT_COVID,OXYGEN,"['west bengal', 'west bengal']","['west bengal', 'west bengal']","['1800313444', '3323412600', '3323576000', '+91629064875', '6291215847', '3322141995', '3322141972', '3322140002']",[],"WEST BENGAL COVID RESOURCES (W.B.C ICU BEDS are not readily available. PLEASE PAY ATTENTION TO THE PROCESS Peace SMy eel A OT TeaC met RO TOLER CCOQCO MTEL COE etter 1) FIRST call the West Bengal 24/7 Corona Helpline (1800 313 444 222/03323412600) 2) If it doesn't respond, then call the Swasthya Bhavan mobile numbers and landline (03323576000/(+91)6290648755/6291215847) 3) If that too doesn't respond, then call the phone numbers at Covid Admission (Nabanna) and state your requirements (03322141995/03322141972/03322140002) 4) You will then be directed to your respective District Control Room, who will then help you out saad Co By mao cem Se OM CURT Olas BI eum mE TAC oua aT! be routed again to Nabanna, who will then look for other options and guide you ",xxxx,2021-05-15T12:48:31.675150
NOT_COVID,AMBULANCE,"['w', '.']","['w', '.']",[],[],WEST BENGAL COVID RESOURCES (W.B.C.R.) ,xxxx,2021-05-15T12:48:34.396834
NOT_COVID,AMBULANCE,[],[],[],[],WEST BENGAL COVID RESOURCES af (W.B.CR) WY AMBULANCE LEADS € (oc) ,xxxx,2021-05-15T12:48:38.167470
NOT_COVID,AMBULANCE,[],[],[],[],WEST BENGAL COVID RESOURCES af (W.B.CR) WY AMBULANCE LEADS € (oc) ,xxxx,2021-05-15T12:48:39.735921
OFFER_HELP,AMBULANCE,['kolkata'],['kolkata'],['9836909839'],[],WEST BENGAL COVID RESOURCES af (W.B.C.R) wy HINDUSTAN AMBULANCE 9836909839 Kolkata Verified at 1:03 pm. 6.5.2021 © (0) ,xxxx,2021-05-15T12:48:41.451833
OFFER_HELP,AMBULANCE,"['.', 'kolkata', 'south']","['.', 'kolkata', 'south']",['9830601342'],[],WEST BENGAL COVID RESOURCES an (W.B.C.R.) Wy HARINAVI AMBULANCE 9830601342 Kolkata (SOUTH) Verified at 1:03 pm. 6.5.2021 € fo) ,xxxx,2021-05-15T12:48:43.351650
OFFER_HELP,AMBULANCE,['kolkata'],['kolkata'],['9748122315'],[],WEST BENGAL COVID RESOURCES an (W.B.C.R) wy JOY MAA AMBULANCE 9748122315 Kolkata Verified at 1:10 pm. 6.5.2021 © (o) ,xxxx,2021-05-15T12:48:45.305499
OFFER_HELP,AMBULANCE,"['w', '.', '.', 'kolkata']","['w', '.', '.', 'kolkata']",['9830294165'],[],WEST BENGAL COVID RESOURCES af (W.B.C.R.) wy KOLKATA INTERNATIONAL AMBULANCE 9830294165 Kolkata Verified at 1:11 pm. 6.5.2021 © (o) ,xxxx,2021-05-15T12:48:47.185817
NOT_COVID,OXYGEN,"['west bengal', 'west bengal', 'west bengal', 'west bengal']","['west bengal', 'west bengal', 'west bengal', 'west bengal']","['3323215551', '9836300300', '313444222']",[],WEST BENGAL COVID RESOURCES Wy (W.B.C.R.) 2 = Government of West Bengal . Directorate of Child Rights and Trafficking unicef Department of Women and Child Developmentand Social Welfare CHILD HELP DESK IN WEST BENGAL + For children in need of care and protection + For children who have lost their parents due to covid or otherwise + For temporary shelter for children whose parents are affected by covid For all children in distress Child Line: 1098 (toll free service for 24/7 days) Dial: O33-2321-5551 (Every working days from 10 AM to 5 PM) WhatsApp: 9836300300 for COVID related Support Dial: 18OO-313444-222 The West Bengal Government Integrated Help Line for COVID @ 0) ,xxxx,2021-05-15T12:48:51.672439
NOT_COVID,OXYGEN,"['west', 'medinipur']","['west', 'medinipur']",['8145822292'],[],oF WEST Tare Rina ue au OXYGEN AVAILABLE! REFILLING ONLY LOCATION - MEDINIPUR PH - 8145822292 O VERIFIED AS AT 5:10 PM ON 5.5.21 ,xxxx,2021-05-15T12:48:55.913340
NOT_COVID,OXYGEN,['bhowanipore ph'],['bhowanipore ph'],['9836721007'],[],oF WEST Sane igiuic Rinee wen an OXYGEN AVAILABLE! LOCATION - BHOWANIPORE PH - 9836721007 - PRIOR BOOKING IS RECOMMENDED - AVAILABLE FROM 7.5.21 O VERIFIED AS AT 5:10 PM ON 5.5.21 ,xxxx,2021-05-15T12:48:59.247004
NOT_COVID,OXYGEN_BED,['kolkata'],['kolkata'],[],[],"“nr WEST Tiel Rinas wee ae Wy D.UN. WEBSITE ALERT! DO YOU WANT A WEBSITE WHERE ALL COVID RELATED INFORMATION IS AVAILABLE AND BEING UPDATED ON A REGULAR BASIS? WELL, THE ANSWER LIES IN OUR BIO. O *FOR KOLKATA ",xxxx,2021-05-15T12:49:04.339805
NOT_COVID,MEDICINE,['west bengal'],['west bengal'],"['3323412600', '180031344422']",[],"WEST BENGAL COVID RESOURCES an (W.B.C.R.) Wy As per government directive for Remdesivir , Tocilizumab or other drugs of same kind please contact the doctor who has prescribed it or the hospital where the patient is admitted as it is their responsibility to provide the medicine. If they are unable to provide contact Swasthya Bhawan helpline at 03323412600/1800313444222 © (0) ",xxxx,2021-05-15T12:49:09.209989
NOT_COVID,MEDICINE,['west bengal'],['west bengal'],"['3323412600', '180031344422']",[],"WEST BENGAL COVID RESOURCES an (W.B.C.R.) Wy As per government directive for Remdesivir , Tocilizumab or other drugs of same kind please contact the doctor who has prescribed it or the hospital where the patient is admitted as it is their responsibility to provide the medicine. If they are unable to provide contact Swasthya Bhawan helpline at 03323412600/1800313444222 © (0) ",xxxx,2021-05-15T12:49:12.026092
OFFER_HELP,TESTING,"['west bengal', 'w', '.', '.', 'kolkata']","['west bengal', 'w', '.', '.', 'kolkata']",[],[],WEST BENGAL COVID RESOURCES wy (W.B.C.R.) RT-PCR TESTS 1. SRL LTD LOCATION - KOLKATA (HOME COLLECTION AVAILABLE) PH-S111Ssgiits VERIFIED AS AT 11:25 AM ON 5.5.21 @ (0) ,xxxx,2021-05-15T12:49:15.391826
OFFER_HELP,TESTING,"['west bengal', 'w', '.', '.', 'kolkata']","['west bengal', 'w', '.', '.', 'kolkata']",[],[],WEST BENGAL COVID RESOURCES wy (W.B.C.R.) RT-PCR TESTS 1. SRL LTD LOCATION - KOLKATA (HOME COLLECTION AVAILABLE) PH-S111Ssgiits VERIFIED AS AT 11:25 AM ON 5.5.21 @ (0) ,xxxx,2021-05-15T12:49:17.466765
OFFER_HELP,TESTING,"['sodepur', 'agarpara', 'belghoria']","['sodepur', 'agarpara', 'belghoria']",['6289039385'],[],"nr WEST alee sc eee al 2. MR. ADITYA LOCATION - SODEPUR,AGARPARA, BELGHORIA (HOME COLLECTION) PH - 6289039385 VERIFIED AS AT 11:35 AM ON 5.5.21 © (0) ",xxxx,2021-05-15T12:49:19.475251
OFFER_HELP,TESTING,['dumdum ph'],['dumdum ph'],['8697889343'],[],af WEST aed senda 3. HOME COLLECTION LOCATION - DUMDUM PH - 8697889343 VERIFIED AS AT 11:28 AM ON 5.5.21 @ (0) ,xxxx,2021-05-15T12:49:21.296252
OFFER_HELP,OXYGEN,['ranigunj'],['ranigunj'],"['9434360864', '9332952323']",[],ay WEST aid sc ean OXYGEN AVAILABLE! LOCATION - RANIGUNJ PH - 9434360864 9332952323 VERIFIED AS AT 10:20 AM ON 5.5.21 © (0) ,xxxx,2021-05-15T12:49:24.626511
OFFER_HELP,FOOD,['belgachia'],['belgachia'],"['6290925664', '9163673924', '6100595557']",[],ay WEST saiet st ce ae GROCERY DELIVERY LOCATION - BELGACHIA PH - 6290925664 9163673924 6 100595557 VERIFIED AS AT 8:20 PM ON 4.5.21 © (0) ,xxxx,2021-05-15T12:49:32.326300
OFFER_HELP,OXYGEN,['indore'],['indore'],"['+9197130718', '+918817668965']",['shashank gupta'],"9 INDORE, INDIA ALTERNATIVE FOR LIPOSOMAL AND AMPHOTERICIN B AVAILABLE - #MICAFUNGPLUS & #CASPOFUNGIN (BOTH ARE ANTI FUNGAL) NOTE: PLEASE CONSULT YOUR DOCTOR. SHREE MANGALAM MEDICAL 54 JAORA COMPOUND CONTACT: +91 97130 71831 & MR. SHASHANK GUPTA +918817668965 ",xxxx,2021-05-15T12:49:54.676423
NEED_HELP,BLOOD,"['indore', 'aiims hospital', 'bhopal', 'bhopal']","['indore', 'aiims hospital', 'bhopal', 'bhopal']",['7415474146'],['sachin sahu'],= indore_covid_support !! Required *A+ blood non covid* !! Name - sachin Sahu Age- 10 years PCM mer FeV 11 Number-74154 74146 Hospitalized in *AIIMS hospital bhopal* It's urgent case !! Sdp needed !! *_Urgent hai bachche ki bleeding 3 din se nahi ruk rhi_* @covid_resources! @ la @bhopalcovidinfo @bhopal_covid_army ees @bhopalplasmasupport @bhopalcovidbeds @hearr_me @indorilife.official 2a lO) Noro) TO NIN @UPDATE_BUS_BHOPAL ,xxxx,2021-05-15T12:50:01.957054
NOT_COVID,OTHER,[],[],[],[], ,xxxx,2021-05-15T12:50:05.414386
NOT_COVID,OXYGEN_BED,"['rama nursing home hospital', 'manavata nagar', 'kanadia road', 'indorere']","['rama nursing home hospital', 'manavata nagar', 'kanadia road', 'indorere']",['7947293345'],[],"© covid_resources1 a 3 OXYGEN SUPPORTED BED 41CU BEDS RAMA NURSING HOME HOSPITAL MANAVATA NAGAR, KANADIA ROAD INDORE 7947293345 w% @covid_resources1 covid_resources1 INDORE UPDATE ",xxxx,2021-05-15T12:50:08.333680
NOT_COVID,OXYGEN_BED,[],[],[],[], @indorilife official @hearr_me ipo Bee Di iey At estes Toa Ae ol @bhopaleovidbeds Sate @bhopalcovideare Bestar re ,xxxx,2021-05-15T12:50:10.252826
NOT_COVID,BLOOD,"['prince plaza', 'sapna sangeeta road', 'indorere', 'indore', 'india']","['prince plaza', 'sapna sangeeta road', 'indorere', 'indore', 'india']",['997778957'],['tushar'],"© covid_resources1 a MEDICINE UPDATE CONTACT- MR. TUSHAR 997778957 — RADHASWAMI MEDICAL, PRINCE PLAZA, NEAR SAPNA SANGEETA ROAD, INDORE A® a) So coo @covid_resources1 covid_resources1 INDORE UPDATE INDORE, INDIA ",xxxx,2021-05-15T12:50:12.373634
OFFER_HELP,OXYGEN_BED,['dawa bazar'],['dawa bazar'],[],[],"indore_covid_support If liposomal amphoteracin —B is not available TAB NOXAFIL SYP NOXAFIL (POSACON E DELAYED IS EQUIVALENT TO LIPOSOMAL AMP At half cost of Therapy Please consult your Eminent D ABOVE INFORMATION BY MSD Pharma: Available at : KWALITY DRUG HOUSE 29 - 30 GF, FLOOR DAWA BAZAR, 13-14 R.N.T.MARG M.Y INDORE 452001 M.P. H.R @indorenagari @indoreshahar ",xxxx,2021-05-15T12:50:14.516518
NOT_COVID,BLOOD,"['kolar road', 'bhopal', 'bhopal', 'bhopal']","['kolar road', 'bhopal', 'bhopal', 'bhopal']",['9111056528'],[],"© covid_resources1 ea GO AND TAKE CONTACT- 9111056528 GREEN VALLEY SCHOOL, NEAR KOLAR ROAD, BHOPAL @covid_resources1 covid_resources1 BHOPAL UPDATE ) BHOPAL ",xxxx,2021-05-15T12:50:16.164044
NOT_COVID,OXYGEN_BED,"['bhopal', '-', 'indore', 'opp', 'pachama', 'madhya pradesh', 'bhopal', 'bhopal']","['bhopal', '-', 'indore', 'opp', 'pachama', 'madhya pradesh', 'bhopal', 'bhopal']",[],[],"© covid_resources1 Se ' bade % = We ce ae Satya Sai University of medical science 50 normal beds 30 oxygen beds Add-- SH-18, BHOPAL-INDORE ROAD ,OPP.OIL FED PLANT (M.P), Pachama, Madhya Pradesh covid_resources1 BHOPAL UPDATE... more 9 BHOPAL ",xxxx,2021-05-15T12:50:17.933774
